ADDRESS,POSTAL,POWER OUT TIME,POWER RESTORE TIME,POWER DURATION
3433 NW 1ST CT,32607,9/10/17 23:43,9/12/17 15:24,15:40
111 NW 24TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
305 NW 28TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
3037 NW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
3424 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
112 NW 29TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
201 NW 28TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
3009 NW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
3010 SW 2ND AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
426 NW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
3106 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
2617 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
20 SW 23RD TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
99 NW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
120 SW 32ND ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
406 NW 28TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
7 SW 23RD ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2625 NW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
420 NW 32ND ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
"9 NW 24TH ST, CATV GRU ID 336",32607,9/10/17 23:43,9/12/17 15:24,15:40
2712 NW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
2716 NW 4TH AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
315 NW 28TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
2617 NW 3RD AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
3458 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
614 SW 27TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
20 SW 23RD ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
302 NW 27TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
101 NW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2635 NW 2ND AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
320 NW 30TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
8 SW 26TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2718 NW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
3110 SW 2ND AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
5 NW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
"3324 W UNIVERSITY AV, STE B",32607,9/10/17 23:43,9/12/17 15:24,15:40
20 NW 24TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
424 NW 24TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
3110 SW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
2802 NW 4TH LN,32607,9/10/17 23:43,9/12/17 15:24,15:40
218 NW 30TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
204 NW 24TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
102 NW 27TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
404 NW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
3303 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
"105 NW 30TH ST, REVERT TO",32607,9/10/17 23:43,9/12/17 15:24,15:40
201 NW 26TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
312 NW 32ND ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
406 NW 32ND ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
3025 SW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
306 NW 28TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
2902 SW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
108 SW 26TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
325 NW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
21 SW 23RD TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
130 NW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
417 NW 24TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
316 NW 28TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
415 NW 29TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
"3312 W UNIVERSITY AV, STE A",32607,9/10/17 23:43,9/12/17 15:24,15:40
104 SW 26TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
110 NW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
219 NW 34TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
26 SW 24TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
3465 NW 1ST CT,32607,9/10/17 23:43,9/12/17 15:24,15:40
111 NW 26TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2717 NW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
224 NW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
420 NW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
3126 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
2734 SW 3RD PL,32607,9/10/17 23:43,9/12/17 15:24,15:40
220 NW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
"2710 NW 2ND AV, SMP 12/15/11",32607,9/10/17 23:43,9/12/17 15:24,15:40
223 NW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2706 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
101 SW 34TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
21 SW 23RD ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
3100 NW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
3302 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
"3307 W UNIVERSITY AV, SMP 5/17",32607,9/10/17 23:43,9/12/17 15:24,15:40
419 NW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
17 SW 23RD DR,32607,9/10/17 23:43,9/12/17 15:24,15:40
"2718 NW 2ND AV, B",32607,9/10/17 23:43,9/12/17 15:24,15:40
3056 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
14 SW 32ND ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
449 SW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
"411 NW 25TH ST, SMP 1/18/12",32607,9/10/17 23:43,9/12/17 15:24,15:40
204 NW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
101 NW 29TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
421 NW 32ND ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
"217 NW 27TH ST, BACK",32607,9/10/17 23:43,9/12/17 15:24,15:40
225 NW 24TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2735 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
211 NW 27TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
219 NW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
601 NW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
3035 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
10 SW 23RD TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
75 SW 23RD WAY,32607,9/10/17 23:43,9/12/17 15:24,15:40
223 NW 29TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
103 NW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
111 NW 23RD DR,32607,9/10/17 23:43,9/12/17 15:24,15:40
16 NW 26TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2634 NW 4TH AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
2736 SW 3RD PL,32607,9/10/17 23:43,9/12/17 15:24,15:40
71 SW 32ND ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
501 SW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
"311 NW 26TH ST, REAR",32607,9/10/17 23:43,9/12/17 15:24,15:40
106 SW 32ND ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
3027 NW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
3030 SW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
3131 SW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
2704 NW 4TH AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
100 NW 32ND ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
22 SW 26TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
218 NW 27TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
310 NW 26TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
115 NW 30TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
201 NW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
303 NW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
3 NW 24TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2858 NW 4TH LN,32607,9/10/17 23:43,9/12/17 15:24,15:40
3448 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
3026 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
100 NW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
420 NW 27TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
3008 NW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
11 NW 33RD CT,32607,9/10/17 23:43,9/12/17 15:24,15:40
6 NW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2868 NW 4TH LN,32607,9/10/17 23:43,9/12/17 15:24,15:40
400 NW 32ND ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2620 SW 2ND AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
3015 SW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
"3009 NW 2ND AV, SMP 2/15/12",32607,9/10/17 23:43,9/12/17 15:24,15:40
"2892 NW 4TH LN, GARAGE",32607,9/10/17 23:43,9/12/17 15:24,15:40
20 NW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
204 NW 29TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
225 NW 26TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
202 NW 28TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
2915 SW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
"17 SW 24TH ST, LOW FRNT",32607,9/10/17 23:43,9/12/17 15:24,15:40
3116 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
325 NW 28TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
34 SW 24TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
402 NW 24TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
108 NW 27TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
3105 NW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
3030 SW 2ND AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
404 NW 32ND ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
"3324 W UNIVERSITY AV, STE A",32607,9/10/17 23:43,9/12/17 15:24,15:40
506 NW 30TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
3436 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
111 NW 34TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2912 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
412 NW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
202 NW 27TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
418 NW 27TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
121 NW 29TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
116 NW 27TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
112 SW 23RD TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
3025 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
2612 SW 2ND AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
202 NW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
202 NW 26TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
321 NW 32ND ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
3500 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
211 NW 28TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
3444 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
202 SW 27TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
3005 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
2620 NW 3RD AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
623 SW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
310 NW 24TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
203 NW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2624 NW 4TH AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
105 NW 33RD CT,32607,9/10/17 23:43,9/12/17 15:24,15:40
309 NW 23RD DR,32607,9/10/17 23:43,9/12/17 15:24,15:40
112 NW 32ND ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
309 NW 32ND ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
"2892 NW 4TH LN, SMP 10/15",32607,9/10/17 23:43,9/12/17 15:24,15:40
114 SW 32ND ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
435 NW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2714 NW 3RD AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
16 NW 28TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
3453 NW 1ST CT,32607,9/10/17 23:43,9/12/17 15:24,15:40
2340 SW 2ND AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
2635 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
2816 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
3019 NW 2ND AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
19 NW 30TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
4 SW 24TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
"3312 W UNIVERSITY AV, STE B",32607,9/10/17 23:43,9/12/17 15:24,15:40
"17 SW 24TH ST, A",32607,9/10/17 23:43,9/12/17 15:24,15:40
5 NW 26TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2613 NW 4TH PL,32607,9/10/17 23:43,9/12/17 15:24,15:40
615 NW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2715 NW 4TH AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
3423 NW 1ST CT,32607,9/10/17 23:43,9/12/17 15:24,15:40
2831 NW 4TH LN,32607,9/10/17 23:43,9/12/17 15:24,15:40
23 NW 33RD CT,32607,9/10/17 23:43,9/12/17 15:24,15:40
2 NW 29TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
222 NW 27TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
212 NW 28TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
304 NW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2604 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
"106 NW 33RD CT, STE A",32607,9/10/17 23:43,9/12/17 15:24,15:40
201 NW 29TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
122 NW 29TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
12 SW 24TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
101 NW 28TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
318 NW 24TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
320 NW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2841 SW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
315 NW 29TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2701 NW 3RD AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
102 NW 28TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
101 SW 23RD TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
2907 SW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
3018 NW 2ND AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
310 NW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
434 NW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
3104 SW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
2920 SW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
2626 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
3432 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
410 NW 32ND ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
131 NW 34TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
622 SW 27TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
3207 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
2317 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
3028 NW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
415 NW 28TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
103 NW 23RD DR,32607,9/10/17 23:43,9/12/17 15:24,15:40
3220 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
2619 NW 2ND AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
6 NW 27TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
2616 NW 2ND AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
102 NW 24TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
"55 SW 23RD WAY, STOPPED METER 10/18/16",32607,9/10/17 23:43,9/12/17 15:24,15:40
3460 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
3454 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
15 NW 29TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
"312 NW 32ND ST, FIT",32607,9/10/17 23:43,9/12/17 15:24,15:40
206 NW 27TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
3041 NW 2ND AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
2899 NW 4TH LN,32607,9/10/17 23:43,9/12/17 15:24,15:40
207 NW 32ND ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2376 SW 2ND AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
4 NW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2717 NW 2ND AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
224 NW 28TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
635 SW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
15 NW 28TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
"3005 W UNIVERSITY AV, CATV GRU ID 143",32607,9/10/17 23:43,9/12/17 15:24,15:40
304 NW 26TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2828 SW 2ND AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
409 NW 32ND ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
229 SW 23RD TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
2704 NW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
15 NW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2711 NW 2ND AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
306 NW 27TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
5 NW 28TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
121 NW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
3106 NW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
20 SW 23RD WAY,32607,9/10/17 23:43,9/12/17 15:24,15:40
99 SW 34TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
115 SW 24TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
212 NW 27TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
2525 SW 2ND AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
106 NW 32ND ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
25 SW 24TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
13 SW 23RD DR,32607,9/10/17 23:43,9/12/17 15:24,15:40
"106 NW 33RD CT, STE B",32607,9/10/17 23:43,9/12/17 15:24,15:40
2619 NW 4TH AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
220 NW 26TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
"4 SW 23RD ST, B",32607,9/10/17 23:43,9/12/17 15:24,15:40
13 NW 26TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2718 SW 3RD PL,32607,9/10/17 23:43,9/12/17 15:24,15:40
2842 SW 1ST AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
700 SW 27TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2707 NW 4TH AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
10 SW 23RD DR,32607,9/10/17 23:43,9/12/17 15:24,15:40
3446 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
324 NW 29TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
611 SW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
215 NW 34TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
411 NW 26TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
6 NW 26TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
410 NW 26TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
505 SW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
211 NW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
121 NW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
111 NW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
35 SW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
403 NW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
301 NW 30TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
3 SW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2841 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
3015 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
16 NW 29TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2801 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
119 NW 34TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2851 NW 4TH LN,32607,9/10/17 23:43,9/12/17 15:24,15:40
306 NW 28TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
18 NW 27TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
3410 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
2360 W UNIVERSITY AV,32607,9/10/17 23:43,9/12/17 15:24,15:40
15 SW 25TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
2841 NW 4TH LN,32607,9/10/17 23:43,9/12/17 15:24,15:40
326 NW 28TH TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
401 NW 26TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
108 NW 26TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
3 SW 24TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
30 SW 23RD TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
123 NW 26TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
404 NW 26TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
129 NW 30TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
9 NW 24TH ST,32607,9/10/17 23:43,9/12/17 15:24,15:40
12 NW 33RD CT,32607,9/10/17 23:43,9/12/17 15:24,15:40
111 SW 23RD TER,32607,9/10/17 23:43,9/12/17 15:24,15:40
2811 NW 4TH LN,32607,9/10/17 23:43,9/12/17 15:24,15:40
"700 SW 62ND BLVD, D46",32607,9/10/17 9:50,9/12/17 15:26,5:35
"700 SW 62ND BLVD, D54",32607,9/10/17 9:50,9/12/17 15:26,5:35
"700 SW 62ND BLVD, D53",32607,9/10/17 9:50,9/12/17 15:26,5:35
"700 SW 62ND BLVD, D49",32607,9/10/17 9:50,9/12/17 15:26,5:35
"700 SW 62ND BLVD, D52",32607,9/10/17 9:50,9/12/17 15:26,5:35
1123 SW 90TH TER,32607,9/10/17 16:44,9/12/17 17:38,0:54
122 SW 77TH TER,32607,9/10/17 16:44,9/12/17 17:39,0:54
"3466 SW 24TH AV, 1",32607,9/11/17 7:43,9/12/17 17:48,10:05
"3438 SW 24TH AV, STE B",32607,9/11/17 7:43,9/12/17 17:48,10:05
"3500 SW 24TH AV, 3",32607,9/11/17 7:43,9/12/17 17:48,10:05
"3438 SW 24TH AV, STE A",32607,9/11/17 7:43,9/12/17 17:48,10:05
"3466 SW 24TH AV, 3",32607,9/11/17 7:43,9/12/17 17:48,10:05
"3500 SW 24TH AV, 2",32607,9/11/17 7:43,9/12/17 17:48,10:05
"3466 SW 24TH AV, 2",32607,9/11/17 7:43,9/12/17 17:48,10:05
"3500 SW 24TH AV, 4",32607,9/11/17 7:43,9/12/17 17:48,10:05
"3500 SW 24TH AV, 1",32607,9/11/17 7:43,9/12/17 17:48,10:05
"3466 SW 24TH AV, 4",32607,9/11/17 7:43,9/12/17 17:48,10:05
5311 NW 4TH PL,32607,9/11/17 3:13,9/12/17 18:52,15:38
530 NW 52ND TER,32607,9/11/17 3:13,9/12/17 18:52,15:38
511 NW 54TH TER,32607,9/11/17 3:13,9/12/17 18:52,15:38
590 NW 54TH TER,32607,9/11/17 3:13,9/12/17 18:52,15:38
539 NW 51ST ST,32607,9/11/17 3:13,9/12/17 18:52,15:38
601 NW 54TH TER,32607,9/11/17 3:13,9/12/17 18:52,15:38
621 NW 53RD TER,32607,9/11/17 3:13,9/12/17 18:52,15:38
611 NW 53RD TER,32607,9/11/17 3:13,9/12/17 18:52,15:38
531 NW 52ND TER,32607,9/11/17 3:13,9/12/17 18:52,15:38
"274 NW 55TH ST, LIFT",32607,9/11/17 3:13,9/12/17 18:52,15:38
5111 NW 4TH PL,32607,9/11/17 3:13,9/12/17 18:52,15:38
515 NW 51ST ST,32607,9/11/17 3:13,9/12/17 18:52,15:38
511 NW 53RD TER,32607,9/11/17 3:13,9/12/17 18:52,15:38
"600 NW 51ST ST, ASSISTED LIVING FACILITY",32607,9/11/17 3:13,9/12/17 18:52,15:38
